Step,Time,Wall,ForceX,ForceY,ForceZ
1028,51.4,5,0.1365,0.00871044,5.77849e-12
1029,51.45,5,0.136544,0.00919684,6.43752e-12
1030,51.5,5,0.136589,0.00966842,6.04139e-12
1031,51.55,5,0.136636,0.0101237,5.87619e-12
1032,51.6,5,0.136684,0.0105611,6.04139e-12
1033,51.65,5,0.136734,0.0109793,6.27409e-12
1034,51.7,5,0.136784,0.0113767,6.23501e-12
1035,51.75,5,0.136836,0.011752,6.03073e-12
1036,51.8,5,0.136888,0.0121039,6.61338e-12
1037,51.85,5,0.136942,0.0124311,5.88685e-12
1038,51.9,5,0.136996,0.0127323,6.19238e-12
1039,51.95,5,0.13705,0.0130063,6.25811e-12
1040,52.,5,0.137105,0.0132521,6.31317e-12
1041,52.05,5,0.137161,0.0134685,5.8975e-12
1042,52.1,5,0.137216,0.0136547,6.39133e-12
1043,52.15,5,0.137272,0.0138096,6.25633e-12
1044,52.2,5,0.137327,0.0139324,6.26876e-12
1045,52.25,5,0.137382,0.0140224,5.59908e-12
1046,52.3,5,0.137437,0.014079,5.75362e-12
1047,52.35,5,0.137492,0.0141015,6.43041e-12
1048,52.4,5,0.137545,0.0140894,5.71987e-12
1049,52.45,5,0.137598,0.0140424,6.22613e-12
1050,52.5,5,0.13765,0.0139602,6.66489e-12
1051,52.55,5,0.137701,0.0138425,5.9277e-12
1052,52.6,5,0.137752,0.0136893,6.05382e-12
1053,52.65,5,0.1378,0.0135005,5.98632e-12
1054,52.7,5,0.137848,0.0132763,6.64713e-12
1055,52.75,5,0.137894,0.0130168,6.51212e-12
1056,52.8,5,0.137938,0.0127224,6.3487e-12
1057,52.85,5,0.137981,0.0123935,6.26343e-12
1058,52.9,5,0.138022,0.0120306,6.27054e-12
1059,52.95,5,0.138061,0.0116343,6.07869e-12
1060,53.,5,0.138098,0.0112055,6.05382e-12
1061,53.05,5,0.138134,0.0107448,6.35936e-12
1062,53.1,5,0.138167,0.0102534,6.76792e-12
1063,53.15,5,0.138199,0.00973212,5.71987e-12
1064,53.2,5,0.138229,0.00918222,5.70033e-12
1065,53.25,5,0.138258,0.00860493,5.62395e-12
1066,53.3,5,0.138285,0.00800159,6.17106e-12
1067,53.35,5,0.138311,0.00737362,6.37002e-12
1068,53.4,5,0.138335,0.00672256,5.91527e-12
1069,53.45,5,0.138359,0.00605,6.66844e-12
1070,53.5,5,0.138382,0.00535765,5.3344e-12
1071,53.55,5,0.138404,0.00464726,6.09113e-12
1072,53.6,5,0.138425,0.00392069,6.43041e-12
1073,53.65,5,0.138447,0.00317986,6.07869e-12
1074,53.7,5,0.138468,0.00242674,6.31672e-12
1075,53.75,5,0.13849,0.00166338,6.4162e-12
1076,53.8,5,0.138512,0.000891879,6.20304e-12
1077,53.85,5,0.138534,0.000114394,6.17462e-12
1078,53.9,5,0.138558,-0.000666877,6.51745e-12
1079,53.95,5,0.138582,-0.00144969,6.10356e-12
1080,54.,5,0.138607,-0.00223178,6.19416e-12
1081,54.05,5,0.138634,-0.00301083,6.12665e-12
1082,54.1,5,0.138662,-0.00378453,6.42153e-12
1083,54.15,5,0.138691,-0.00455054,5.99343e-12
1084,54.2,5,0.138723,-0.0053065,6.2883e-12
1085,54.25,5,0.138756,-0.00605008,6.24212e-12
1086,54.3,5,0.138791,-0.00677893,5.94724e-12
1087,54.35,5,0.138829,-0.00749075,6.251e-12
1088,54.4,5,0.138869,-0.00818322,6.30784e-12
1089,54.45,5,0.138911,-0.00885408,6.2137e-12
1090,54.5,5,0.138955,-0.00950111,5.93481e-12
1091,54.55,5,0.139002,-0.0101221,5.95968e-12
1092,54.6,5,0.139051,-0.010715,6.0929e-12
1093,54.65,5,0.139103,-0.0112777,6.83542e-12
1094,54.7,5,0.139157,-0.0118083,6.0858e-12
1095,54.75,5,0.139212,-0.0123047,5.79448e-12
1096,54.8,5,0.13927,-0.0127653,6.17462e-12
1097,54.85,5,0.139329,-0.0131883,5.67191e-12
1098,54.9,5,0.13939,-0.013572,6.02007e-12
1099,54.95,5,0.139452,-0.013915,6.33982e-12
1100,55.,5,0.139515,-0.0142158,5.96856e-12
1101,55.05,5,0.139578,-0.0144732,6.49791e-12
1102,55.1,5,0.139641,-0.014686,6.02896e-12
1103,55.15,5,0.139705,-0.0148531,6.03961e-12
1104,55.2,5,0.139768,-0.0149736,6.09646e-12
1105,55.25,5,0.13983,-0.0150467,6.18883e-12
1106,55.3,5,0.139891,-0.0150718,6.85318e-12
1107,55.35,5,0.139952,-0.0150484,5.78027e-12
1108,55.4,5,0.14001,-0.014976,5.94191e-12
1109,55.45,5,0.140067,-0.0148546,5.22249e-12
1110,55.5,5,0.140122,-0.0146839,5.5671e-12
1111,55.55,5,0.140175,-0.0144641,6.0929e-12
1112,55.6,5,0.140225,-0.0141954,5.97922e-12
1113,55.65,5,0.140273,-0.0138781,6.30429e-12
1114,55.7,5,0.140318,-0.0135128,5.94369e-12
1115,55.75,5,0.140361,-0.0131,6.44107e-12
1116,55.8,5,0.1404,-0.0126408,6.20126e-12
1117,55.85,5,0.140437,-0.0121359,6.33804e-12
1118,55.9,5,0.14047,-0.0115865,5.77849e-12
1119,55.95,5,0.1405,-0.0109939,6.55653e-12
1120,56.,5,0.140528,-0.0103593,6.03606e-12
1121,56.05,5,0.140552,-0.00968447,6.0254e-12
1122,56.1,5,0.140574,-0.00897093,6.42686e-12
1123,56.15,5,0.140592,-0.00822049,6.39844e-12
1124,56.2,5,0.140608,-0.00743508,6.0183e-12
1125,56.25,5,0.140622,-0.00661675,6.38423e-12
1126,56.3,5,0.140634,-0.00576767,5.85842e-12
1127,56.35,5,0.140643,-0.0048901,6.11067e-12
1128,56.4,5,0.140652,-0.00398644,5.52802e-12
1129,56.45,5,0.140659,-0.00305917,6.12665e-12
1130,56.5,5,0.140665,-0.00211087,6.06271e-12
1131,56.55,5,0.140671,-0.00114422,6.44107e-12
1132,56.6,5,0.140677,-0.000161957,6.32916e-12
1133,56.65,5,0.140683,0.000833088,6.51035e-12
1134,56.7,5,0.140689,0.00183802,6.48015e-12
1135,56.75,5,0.140697,0.0028499,5.97744e-12
1136,56.8,5,0.140707,0.00386572,6.7395e-12
1137,56.85,5,0.140718,0.00488244,5.96323e-12
1138,56.9,5,0.140731,0.00589698,6.3185e-12
1139,56.95,5,0.140746,0.00690622,6.38423e-12
1140,57.,5,0.140764,0.00790707,6.12488e-12
1141,57.05,5,0.140785,0.00889637,5.9952e-12
1142,57.1,5,0.140809,0.00987102,6.52811e-12
1143,57.15,5,0.140836,0.0108279,6.17106e-12
1144,57.2,5,0.140867,0.0117639,6.2137e-12
1145,57.25,5,0.140901,0.012676,6.13021e-12
1146,57.3,5,0.140938,0.0135612,6.76081e-12
1147,57.35,5,0.140979,0.0144166,6.2883e-12
1148,57.4,5,0.141023,0.0152392,6.37712e-12
1149,57.45,5,0.141071,0.0160262,6.41442e-12
1150,57.5,5,0.141122,0.016775,6.26343e-12
1151,57.55,5,0.141176,0.0174829,6.24212e-12
1152,57.6,5,0.141233,0.0181474,6.29541e-12
1153,57.65,5,0.141292,0.0187661,5.81224e-12
1154,57.7,5,0.141354,0.0193369,5.81224e-12
1155,57.75,5,0.141418,0.0198575,6.36291e-12
1156,57.8,5,0.141483,0.0203261,6.06271e-12
1157,57.85,5,0.14155,0.0207408,5.80158e-12
1158,57.9,5,0.141617,0.0210999,6.09646e-12
1159,57.95,5,0.141685,0.0214021,5.86375e-12
1160,58.,5,0.141753,0.021646,6.54055e-12
1161,58.05,5,0.14182,0.0218305,6.33094e-12
1162,58.1,5,0.141886,0.0219547,6.51745e-12
1163,58.15,5,0.14195,0.0220177,6.16218e-12
1164,58.2,5,0.142013,0.022019,6.03428e-12
1165,58.25,5,0.142073,0.0219582,6.34159e-12
1166,58.3,5,0.142131,0.0218352,6.01474e-12
1167,58.35,5,0.142185,0.02165,6.34692e-12
1168,58.4,5,0.142237,0.0214026,6.13198e-12
1169,58.45,5,0.142284,0.0210935,6.01119e-12
1170,58.5,5,0.142328,0.0207234,6.03251e-12
1171,58.55,5,0.142367,0.0202928,6.19593e-12
1172,58.6,5,0.142402,0.0198028,6.16396e-12
1173,58.65,5,0.142433,0.0192546,5.50138e-12
1174,58.7,5,0.142459,0.0186493,6.17995e-12
1175,58.75,5,0.142481,0.0179886,6.13909e-12
1176,58.8,5,0.142499,0.017274,6.36646e-12
1177,58.85,5,0.142512,0.0165075,6.13731e-12
1178,58.9,5,0.142521,0.0156911,6.4162e-12
1179,58.95,5,0.142527,0.0148268,6.26166e-12
1180,59.,5,0.142528,0.0139171,6.16573e-12
1181,59.05,5,0.142526,0.0129643,6.33626e-12
1182,59.1,5,0.142521,0.0119712,5.8904e-12
1183,59.15,5,0.142513,0.0109406,5.82467e-12
1184,59.2,5,0.142504,0.00987518,6.48548e-12
1185,59.25,5,0.142492,0.00877813,6.36646e-12
1186,59.3,5,0.142479,0.00765256,6.13198e-12
1187,59.35,5,0.142465,0.00650172,5.67901e-12
1188,59.4,5,0.142451,0.00532898,6.38423e-12
1189,59.45,5,0.142438,0.0041378,6.17639e-12
1190,59.5,5,0.142425,0.0029317,6.37712e-12
1191,59.55,5,0.142413,0.00171431,6.25278e-12
1192,59.6,5,0.142404,0.000489282,6.30074e-12
1193,59.65,5,0.142397,-0.00073964,6.48726e-12
1194,59.7,5,0.142393,-0.00196869,6.35758e-12
1195,59.75,5,0.142392,-0.00319406,6.29186e-12
1196,59.8,5,0.142395,-0.00441193,6.4162e-12
1197,59.85,5,0.142402,-0.00561845,6.32561e-12
1198,59.9,5,0.142413,-0.0068098,6.70752e-12
1199,59.95,5,0.142429,-0.00798216,6.01119e-12
1200,60.,5,0.14245,-0.00913173,6.49614e-12
1201,60.05,5,0.142476,-0.0102548,6.8141e-12
1202,60.1,5,0.142506,-0.0113476,6.05027e-12
1203,60.15,5,0.142542,-0.0124065,6.39133e-12
1204,60.2,5,0.142582,-0.0134281,6.15508e-12
1205,60.25,5,0.142628,-0.0144088,6.30429e-12
1206,60.3,5,0.142678,-0.0153453,6.37002e-12
1207,60.35,5,0.142732,-0.0162344,6.29896e-12
1208,60.4,5,0.142791,-0.017073,6.60982e-12
1209,60.45,5,0.142854,-0.0178581,6.08225e-12
1210,60.5,5,0.142919,-0.018587,6.51745e-12
1211,60.55,5,0.142988,-0.0192571,5.99698e-12
1212,60.6,5,0.143059,-0.019866,6.33094e-12
1213,60.65,5,0.143132,-0.0204114,5.8904e-12
1214,60.7,5,0.143206,-0.0208913,6.07336e-12
1215,60.75,5,0.143281,-0.0213039,6.24567e-12
1216,60.8,5,0.143356,-0.0216476,5.9508e-12
1217,60.85,5,0.143431,-0.021921,6.31317e-12
1218,60.9,5,0.143504,-0.0221229,5.84066e-12
1219,60.95,5,0.143576,-0.0222525,6.21547e-12
1220,61.,5,0.143645,-0.0223091,6.28297e-12
1221,61.05,5,0.143711,-0.0222921,6.21903e-12
1222,61.1,5,0.143773,-0.0222013,6.18527e-12
1223,61.15,5,0.143832,-0.0220367,5.61862e-12
1224,61.2,5,0.143886,-0.0217986,6.20659e-12
1225,61.25,5,0.143935,-0.0214875,5.81579e-12
1226,61.3,5,0.143979,-0.0211038,6.05382e-12
1227,61.35,5,0.144018,-0.0206487,6.38778e-12
1228,61.4,5,0.14405,-0.0201232,6.11422e-12
1229,61.45,5,0.144077,-0.0195287,6.03784e-12
1230,61.5,5,0.144098,-0.0188667,6.53522e-12
1231,61.55,5,0.144113,-0.0181389,6.21014e-12
1232,61.6,5,0.144123,-0.0173474,6.11422e-12
1233,61.65,5,0.144126,-0.0164943,5.87619e-12
1234,61.7,5,0.144125,-0.015582,6.29896e-12
1235,61.75,5,0.144118,-0.0146129,6.08047e-12
1236,61.8,5,0.144106,-0.0135899,5.85487e-12
1237,61.85,5,0.14409,-0.0125158,5.46585e-12
1238,61.9,5,0.14407,-0.0113937,6.11067e-12
1239,61.95,5,0.144046,-0.0102267,6.33094e-12
1240,62.,5,0.14402,-0.00901829,6.21903e-12
1241,62.05,5,0.143992,-0.00777192,5.90461e-12
1242,62.1,5,0.143962,-0.00649124,6.72173e-12
1243,62.15,5,0.143931,-0.00518004,5.84599e-12
1244,62.2,5,0.1439,-0.0038422,5.88685e-12
1245,62.25,5,0.143869,-0.00248173,5.93126e-12
1246,62.3,5,0.14384,-0.00110273,6.55653e-12
1247,62.35,5,0.143812,0.000290607,6.10001e-12
1248,62.4,5,0.143787,0.00169403,6.34692e-12
1249,62.45,5,0.143765,0.00310322,6.31317e-12
1250,62.5,5,0.143748,0.00451379,6.65068e-12
1251,62.55,5,0.143734,0.00592136,6.13731e-12
1252,62.6,5,0.143725,0.00732147,6.14087e-12
1253,62.65,5,0.143722,0.00870968,5.96145e-12
1254,62.7,5,0.143725,0.0100816,6.27409e-12
1255,62.75,5,0.143733,0.0114327,6.46949e-12
1256,62.8,5,0.143748,0.0127587,5.79803e-12
1257,62.85,5,0.143769,0.0140551,6.09823e-12
1258,62.9,5,0.143797,0.0153179,6.25278e-12
1259,62.95,5,0.143832,0.0165427,6.18883e-12
1260,63.,5,0.143873,0.0177254,6.59206e-12
1261,63.05,5,0.14392,0.0188621,6.54055e-12
1262,63.1,5,0.143973,0.0199489,6.28297e-12
1263,63.15,5,0.144032,0.0209821,6.43574e-12
1264,63.2,5,0.144096,0.0219582,6.17817e-12
1265,63.25,5,0.144165,0.0228738,6.36824e-12
1266,63.3,5,0.144237,0.0237256,6.37534e-12
1267,63.35,5,0.144314,0.0245107,5.97744e-12
1268,63.4,5,0.144393,0.0252264,5.79092e-12
1269,63.45,5,0.144474,0.02587,5.73408e-12
1270,63.5,5,0.144556,0.0264393,6.17817e-12
1271,63.55,5,0.144639,0.0269323,6.1533e-12
1272,63.6,5,0.144721,0.027347,6.51212e-12
1273,63.65,5,0.144802,0.0276821,6.07692e-12
1274,63.7,5,0.144882,0.0279362,6.10356e-12
1275,63.75,5,0.144958,0.0281083,6.38245e-12
1276,63.8,5,0.145031,0.0281976,6.2137e-12
1277,63.85,5,0.1451,0.0282038,5.71987e-12
1278,63.9,5,0.145164,0.0281265,5.80336e-12
1279,63.95,5,0.145223,0.0279659,6.19949e-12
1280,64.,5,0.145276,0.0277222,6.3789e-12
1281,64.05,5,0.145322,0.0273961,6.19416e-12
1282,64.1,5,0.145362,0.0269884,6.52101e-12
1283,64.15,5,0.145394,0.0265002,6.46239e-12
1284,64.2,5,0.14542,0.0259328,6.27587e-12
1285,64.25,5,0.145437,0.0252879,6.32383e-12
1286,64.3,5,0.145448,0.0245671,6.19949e-12
1287,64.35,5,0.145451,0.0237727,6.0254e-12
1288,64.4,5,0.145447,0.0229067,5.95435e-12
1289,64.45,5,0.145436,0.0219719,5.9952e-12
1290,64.5,5,0.145418,0.0209707,5.76605e-12
1291,64.55,5,0.145394,0.0199061,5.59197e-12
1292,64.6,5,0.145364,0.0187813,6.22613e-12
1293,64.65,5,0.145329,0.0175994,5.90106e-12
1294,64.7,5,0.14529,0.016364,6.30429e-12
1295,64.75,5,0.145247,0.0150786,5.93658e-12
1296,64.8,5,0.145201,0.013747,6.14619e-12
1297,64.85,5,0.145152,0.0123732,6.18172e-12
1298,64.9,5,0.145102,0.0109612,6.19238e-12
1299,64.95,5,0.145051,0.00951527,6.01474e-12
1300,65.,5,0.145001,0.00803975,5.83711e-12
1301,65.05,5,0.144951,0.00653909,6.05027e-12
1302,65.1,5,0.144904,0.00501787,6.48015e-12
1303,65.15,5,0.144859,0.00348075,6.32738e-12
1304,65.2,5,0.144817,0.00193248,6.0183e-12
1305,65.25,5,0.14478,0.000377861,6.43929e-12
1306,65.3,5,0.144748,-0.00117824,6.14442e-12
1307,65.35,5,0.144722,-0.00273094,6.55476e-12
1308,65.4,5,0.144702,-0.00427529,6.10889e-12
1309,65.45,5,0.144689,-0.00580639,6.26699e-12
1310,65.5,5,0.144683,-0.00731929,6.07869e-12
1311,65.55,5,0.144684,-0.00880911,6.18527e-12
1312,65.6,5,0.144693,-0.010271,6.4464e-12
1313,65.65,5,0.14471,-0.0117001,6.00942e-12
1314,65.7,5,0.144735,-0.0130918,6.53522e-12
1315,65.75,5,0.144768,-0.0144414,5.60441e-12
1316,65.8,5,0.144809,-0.0157444,5.74296e-12
1317,65.85,5,0.144857,-0.0169964,6.3114e-12
1318,65.9,5,0.144912,-0.0181933,6.0929e-12
1319,65.95,5,0.144974,-0.0193309,5.94191e-12
1320,66.,5,0.145042,-0.0204053,6.16041e-12
1321,66.05,5,0.145115,-0.021413,5.94369e-12
1322,66.1,5,0.145194,-0.0223503,6.33449e-12
1323,66.15,5,0.145276,-0.0232141,5.64349e-12
1324,66.2,5,0.145361,-0.0240014,6.69687e-12
1325,66.25,5,0.145449,-0.0247095,6.20659e-12
1326,66.3,5,0.145538,-0.0253359,6.43929e-12
1327,66.35,5,0.145627,-0.0258784,6.23146e-12
1328,66.4,5,0.145716,-0.0263352,6.10001e-12
1329,66.45,5,0.145804,-0.0267046,6.09113e-12
1330,66.5,5,0.145888,-0.0269853,5.53158e-12
1331,66.55,5,0.14597,-0.0271764,6.16041e-12
1332,66.6,5,0.146047,-0.0272771,6.2812e-12
1333,66.65,5,0.146119,-0.027287,6.20659e-12
1334,66.7,5,0.146186,-0.0272059,6.62581e-12
1335,66.75,5,0.146246,-0.0270342,6.33094e-12
1336,66.8,5,0.146298,-0.0267722,5.99876e-12
1337,66.85,5,0.146344,-0.0264206,6.40554e-12
1338,66.9,5,0.146381,-0.0259806,6.38778e-12
1339,66.95,5,0.14641,-0.0254534,5.86553e-12
1340,67.,5,0.14643,-0.0248406,6.27232e-12
1341,67.05,5,0.146441,-0.0241439,5.91882e-12
1342,67.1,5,0.146444,-0.0233655,6.29186e-12
1343,67.15,5,0.146439,-0.0225077,5.71276e-12
1344,67.2,5,0.146425,-0.0215729,6.2812e-12
1345,67.25,5,0.146403,-0.0205641,6.50147e-12
1346,67.3,5,0.146374,-0.0194841,6.13376e-12
1347,67.35,5,0.146338,-0.0183362,6.21014e-12
1348,67.4,5,0.146295,-0.0171238,5.76961e-12
1349,67.45,5,0.146247,-0.0158504,6.4535e-12
1350,67.5,5,0.146194,-0.0145199,5.63816e-12
1351,67.55,5,0.146136,-0.0131362,5.84421e-12
1352,67.6,5,0.146076,-0.0117035,6.55653e-12
1353,67.65,5,0.146013,-0.0102259,5.82112e-12
1354,67.7,5,0.145949,-0.00870802,5.80158e-12
1355,67.75,5,0.145885,-0.00715432,5.94724e-12
1356,67.8,5,0.145821,-0.00556955,5.90461e-12
1357,67.85,5,0.145759,-0.00395853,5.57421e-12
1358,67.9,5,0.1457,-0.00232619,5.99698e-12
1359,67.95,5,0.145644,-0.00067758,6.14619e-12
1360,68.,5,0.145592,0.00098219,6.19238e-12
1361,68.05,5,0.145546,0.00264793,5.57776e-12
1362,68.1,5,0.145506,0.00431441,5.77316e-12
1363,68.15,5,0.145472,0.00597636,6.00586e-12
1364,68.2,5,0.145446,0.00762847,5.86198e-12
1365,68.25,5,0.145428,0.00926546,5.81935e-12
1366,68.3,5,0.145418,0.010882,6.54232e-12
1367,68.35,5,0.145417,0.0124729,5.8975e-12
1368,68.4,5,0.145425,0.014033,6.18172e-12
1369,68.45,5,0.145442,0.015557,6.02363e-12
1370,68.5,5,0.145467,0.01704,6.3185e-12
1371,68.55,5,0.145502,0.0184771,6.32383e-12
1372,68.6,5,0.145546,0.0198634,5.64704e-12
1373,68.65,5,0.145598,0.0211942,6.2812e-12
1374,68.7,5,0.145658,0.0224652,6.3558e-12
1375,68.75,5,0.145725,0.0236719,6.17462e-12
1376,68.8,5,0.145799,0.0248104,5.96501e-12
1377,68.85,5,0.145879,0.0258767,6.47837e-12
1378,68.9,5,0.145963,0.0268671,6.33804e-12
1379,68.95,5,0.146053,0.0277785,6.30251e-12
1380,69.,5,0.146145,0.0286075,6.11422e-12
1381,69.05,5,0.146239,0.0293514,6.22258e-12
1382,69.1,5,0.146334,0.0300077,6.32738e-12
1383,69.15,5,0.14643,0.0305742,6.29896e-12
1384,69.2,5,0.146524,0.0310489,6.30607e-12
1385,69.25,5,0.146616,0.0314302,5.73408e-12
1386,69.3,5,0.146704,0.031717,5.64881e-12
1387,69.35,5,0.146788,0.0319081,5.83356e-12
1388,69.4,5,0.146867,0.0320031,5.83356e-12
1389,69.45,5,0.146939,0.0320015,5.62395e-12
1390,69.5,5,0.147005,0.0319035,5.94369e-12
1391,69.55,5,0.147063,0.0317093,6.41265e-12
1392,69.6,5,0.147112,0.0314195,5.695e-12
1393,69.65,5,0.147153,0.0310351,5.82645e-12
1394,69.7,5,0.147184,0.0305573,6.66667e-12
1395,69.75,5,0.147205,0.0299876,6.50857e-12
1396,69.8,5,0.147217,0.0293278,6.31317e-12
1397,69.85,5,0.147219,0.0285798,6.23501e-12
1398,69.9,5,0.147212,0.0277461,6.31495e-12
1399,69.95,5,0.147195,0.0268291,6.39844e-12
1400,70.,5,0.147168,0.0258317,5.9881e-12
1401,70.05,5,0.147133,0.0247568,5.9952e-12
1402,70.1,5,0.14709,0.0236078,5.98988e-12
1403,70.15,5,0.14704,0.022388,5.92237e-12
1404,70.2,5,0.146982,0.0211012,6.13731e-12
1405,70.25,5,0.146919,0.0197513,5.60263e-12
1406,70.3,5,0.146851,0.0183422,5.95435e-12
1407,70.35,5,0.146778,0.0168783,5.73586e-12
1408,70.4,5,0.146703,0.0153639,6.06448e-12
1409,70.45,5,0.146625,0.0138035,5.49605e-12
1410,70.5,5,0.146547,0.0122019,6.18172e-12
1411,70.55,5,0.146469,0.010564,6.12133e-12
1412,70.6,5,0.146392,0.00889477,6.48193e-12
1413,70.65,5,0.146317,0.00719924,5.96501e-12
1414,70.7,5,0.146246,0.0054827,6.21903e-12
1415,70.75,5,0.146179,0.00375046,6.2137e-12
1416,70.8,5,0.146118,0.00200792,6.06093e-12
1417,70.85,5,0.146062,0.000260552,6.15863e-12
1418,70.9,5,0.146014,-0.00148613,6.39133e-12
1419,70.95,5,0.145974,-0.00322657,6.57074e-12
1420,71.,5,0.145942,-0.00495521,5.94191e-12
1421,71.05,5,0.145919,-0.00666648,5.91172e-12
1422,71.1,5,0.145906,-0.00835484,6.14264e-12
1423,71.15,5,0.145902,-0.0100148,5.90639e-12
1424,71.2,5,0.145908,-0.0116409,6.51568e-12
1425,71.25,5,0.145924,-0.0132278,6.41265e-12
1426,71.3,5,0.145951,-0.0147702,6.8674e-12
1427,71.35,5,0.145986,-0.016263,6.11777e-12
1428,71.4,5,0.146032,-0.0177013,6.16751e-12
1429,71.45,5,0.146086,-0.0190802,6.59206e-12
1430,71.5,5,0.146149,-0.020395,5.28111e-12
1431,71.55,5,0.146219,-0.0216414,6.20304e-12
1432,71.6,5,0.146297,-0.0228151,5.90639e-12
1433,71.65,5,0.14638,-0.0239122,6.49791e-12
1434,71.7,5,0.146469,-0.0249289,6.14797e-12
1435,71.75,5,0.146562,-0.0258619,5.4694e-12
1436,71.8,5,0.146659,-0.026708,6.16929e-12
1437,71.85,5,0.146757,-0.0274643,6.36113e-12
1438,71.9,5,0.146856,-0.0281284,6.08047e-12
1439,71.95,5,0.146954,-0.0286981,5.96145e-12
1440,72.,5,0.147051,-0.0291715,5.64349e-12
1441,72.05,5,0.147145,-0.029547,6.07159e-12
1442,72.1,5,0.147235,-0.0298235,5.75895e-12
1443,72.15,5,0.147321,-0.0300002,5.91349e-12
1444,72.2,5,0.1474,-0.0300765,6.2208e-12
1445,72.25,5,0.147472,-0.0300522,5.83711e-12
1446,72.3,5,0.147537,-0.0299275,5.68434e-12
1447,72.35,5,0.147593,-0.029703,5.91704e-12
1448,72.4,5,0.14764,-0.0293793,6.24567e-12
1449,72.45,5,0.147677,-0.0289575,6.09113e-12
1450,72.5,5,0.147705,-0.0284391,5.95612e-12
1451,72.55,5,0.147722,-0.0278258,6.1533e-12
1452,72.6,5,0.147728,-0.0271195,5.96501e-12
1453,72.65,5,0.147724,-0.0263225,6.04139e-12
1454,72.7,5,0.14771,-0.0254373,6.15508e-12
1455,72.75,5,0.147686,-0.0244665,6.37002e-12
1456,72.8,5,0.147652,-0.0234133,6.05027e-12
1457,72.85,5,0.147609,-0.0222808,6.20659e-12
1458,72.9,5,0.147558,-0.0210726,6.29008e-12
1459,72.95,5,0.147499,-0.0197923,6.33271e-12
1460,73.,5,0.147433,-0.0184437,6.40554e-12
1461,73.05,5,0.147361,-0.017031,5.99698e-12
1462,73.1,5,0.147285,-0.0155585,6.62581e-12
1463,73.15,5,0.147204,-0.0140306,6.14975e-12
1464,73.2,5,0.147121,-0.0124518,6.43396e-12
1465,73.25,5,0.147036,-0.0108271,6.16218e-12
1466,73.3,5,0.14695,-0.00916124,6.33449e-12
1467,73.35,5,0.146866,-0.00745938,6.33804e-12
1468,73.4,5,0.146783,-0.0057267,6.51923e-12
1469,73.45,5,0.146703,-0.00396854,6.30074e-12
1470,73.5,5,0.146627,-0.00219033,6.39133e-12
1471,73.55,5,0.146556,-0.00039761,5.90106e-12
1472,73.6,5,0.146491,0.00140402,6.20304e-12
1473,73.65,5,0.146434,0.00320888,6.06981e-12
1474,73.7,5,0.146384,0.00501126,6.22968e-12
1475,73.75,5,0.146342,0.00680541,6.00231e-12
1476,73.8,5,0.14631,0.00858558,6.24922e-12
1477,73.85,5,0.146288,0.010346,5.81935e-12
1478,73.9,5,0.146275,0.012081,6.25811e-12
1479,73.95,5,0.146274,0.0137849,6.29541e-12
1480,74.,5,0.146282,0.0154521,6.32738e-12
1481,74.05,5,0.146301,0.017077,6.5441e-12
1482,74.1,5,0.146331,0.0186544,6.24922e-12
1483,74.15,5,0.146371,0.0201789,5.56533e-12
1484,74.2,5,0.146421,0.0216455,5.88862e-12
1485,74.25,5,0.14648,0.0230492,6.3487e-12
1486,74.3,5,0.146548,0.0243854,6.38067e-12
1487,74.35,5,0.146623,0.0256496,6.40732e-12
1488,74.4,5,0.146706,0.0268374,6.01119e-12
1489,74.45,5,0.146795,0.027945,6.3185e-12
1490,74.5,5,0.146889,0.0289685,6.14264e-12
1491,74.55,5,0.146987,0.0299047,5.59908e-12
1492,74.6,5,0.147088,0.0307502,6.17106e-12
1493,74.65,5,0.14719,0.0315025,6.59384e-12
1494,74.7,5,0.147293,0.0321589,6.01297e-12
1495,74.75,5,0.147394,0.0327174,6.1533e-12
1496,74.8,5,0.147493,0.0331762,6.14619e-12
1497,74.85,5,0.147589,0.0335338,6.5743e-12
1498,74.9,5,0.14768,0.0337893,5.94191e-12
1499,74.95,5,0.147765,0.0339417,5.57066e-12
1500,75.,5,0.147843,0.0339909,5.75007e-12
1501,75.05,5,0.147914,0.0339367,6.13021e-12
1502,75.1,5,0.147975,0.0337794,6.19949e-12
1503,75.15,5,0.148027,0.0335197,6.02896e-12
1504,75.2,5,0.14807,0.0331584,5.84066e-12
1505,75.25,5,0.148101,0.032697,6.30074e-12
1506,75.3,5,0.148122,0.0321369,5.97566e-12
1507,75.35,5,0.148132,0.03148,6.51212e-12
1508,75.4,5,0.14813,0.0307284,5.92237e-12
1509,75.45,5,0.148118,0.0298846,6.22613e-12
1510,75.5,5,0.148095,0.0289513,5.75007e-12
1511,75.55,5,0.148061,0.0279313,6.0183e-12
1512,75.6,5,0.148018,0.026828,5.68434e-12
1513,75.65,5,0.147965,0.0256445,6.24212e-12
1514,75.7,5,0.147903,0.0243848,6.5512e-12
1515,75.75,5,0.147834,0.0230525,6.19238e-12
1516,75.8,5,0.147758,0.0216517,6.14975e-12
1517,75.85,5,0.147676,0.0201868,6.43396e-12
1518,75.9,5,0.147589,0.0186621,6.05382e-12
1519,75.95,5,0.147499,0.0170823,5.80336e-12
1520,76.,5,0.147406,0.0154522,5.92415e-12
